Kp,Ki,Kd,TSE,Plot Filename
0.1,1.87,0.0,32.113872557754526,
0.1,1.76,0.0,32.2687259156792,
0.1,1.1,0.0,32.301725338478256,
0.1,0.11,0.0,32.35266258622212,
0.1,0.99,0.0,32.37744087288864,
0.1,0.44,0.0,32.441792955228046,
0.1,0.55,0.0,32.45344954326847,
0.0,0.88,0.2,32.70120953749919,
0.0,0.22,0.3,32.928832028779404,
0.0,1.65,0.2,33.216024597193204,
0.0,0.11,0.2,33.42690289839357,
0.0,0.44,0.2,33.45296233001352,
0.0,0.99,0.2,33.49518151598254,
0.0,1.76,0.2,33.55179086330553,
0.0,1.54,0.2,33.741951552200675,
0.1,0.0,0.2,33.799818584538464,
0.0,0.77,0.2,34.03852494237796,
0.0,1.87,0.2,34.450451022814846,
0.0,0.0,0.7,34.60825022048048,
0.0,0.11,1.0,34.84497667456359,
0.0,1.43,0.2,34.93939547810078,
0.0,1.1,0.2,35.23159790221242,
0.0,1.98,0.2,35.390404650461726,
0.0,1.32,0.2,36.095489713417074,
0.0,1.21,0.2,36.32402283378709,
0.0,0.55,1.0,36.485705406493025,
0.0,0.66,0.2,36.503739426188446,
0.0,0.66,1.0,36.57437685212403,
0.0,0.55,0.2,36.830321814421076,
0.0,1.43,1.0,36.88275241970333,
0.0,1.54,1.0,36.89282114353967,
0.0,1.65,1.0,37.14953333401811,
0.0,1.32,1.0,37.16951148958394,
0.0,0.77,1.0,37.3792785426286,
0.0,1.76,1.0,37.52965937682019,
0.0,0.33,0.1,37.549804332872306,
0.0,0.44,1.0,37.580122846491506,
0.0,1.21,1.0,37.67866237620056,
0.0,0.22,0.2,37.79361041580116,
0.0,1.87,1.0,37.895434127192566,
0.1,0.0,0.1,38.07920773809336,
0.0,1.98,1.0,38.13981477284342,
0.0,0.88,1.0,38.14707309712951,
0.0,0.22,1.0,38.161166713706244,
0.0,1.1,1.0,38.19725562515306,
0.0,0.99,1.0,38.43069487024723,
0.0,0.33,1.0,39.00016420252818,
0.0,0.0,0.6,39.06762695309958,
0.0,0.77,0.1,39.20039059569811,
0.0,0.88,0.1,39.41640476612758,
0.0,1.54,0.1,39.562381349621184,
0.0,1.43,0.1,39.98484392805109,
0.0,1.65,0.1,40.292507055260266,
0.0,1.32,0.1,41.455229565671914,
0.0,1.76,0.1,41.56255899566456,
0.0,0.99,0.1,41.57639594505091,
0.0,0.44,0.1,41.5862837598548,
0.0,0.11,0.1,41.59221816133138,
0.0,0.66,0.1,41.8831558563783,
0.0,1.87,0.1,42.57332001766894,
0.0,1.98,0.1,42.81425384750329,
0.0,1.21,0.1,42.97429051042392,
0.0,1.1,0.1,43.18939983896228,
0.1,0.0,0.0,43.23607432958117,
0.0,0.22,0.1,43.454354557758315,
0.0,0.55,0.1,44.234612167381485,
0.0,0.0,0.5,44.44888888889071,
0.0,0.33,0.0,46.16744021885001,
0.0,0.77,0.0,47.25510245070521,
0.0,1.43,0.0,48.03946188675558,
0.0,1.32,0.0,48.18431369164765,
0.0,0.66,0.0,48.417562861882175,
0.0,1.54,0.0,49.37895598692621,
0.0,0.88,0.0,49.7660788985273,
0.0,1.21,0.0,49.979895983101585,
0.0,0.0,1.0,49.99999999999076,
0.0,1.98,0.0,50.23357817740801,
0.0,0.22,0.0,50.23416224095336,
0.1,0.11,1.0,51.00646376953412,
0.0,0.0,0.4,51.02429543244846,
0.0,1.65,0.0,51.03008807108888,
0.0,1.87,0.0,51.45976503456745,
0.0,1.76,0.0,51.85713283941688,
0.0,1.1,0.0,52.02484748803063,
0.1,0.55,1.0,52.179160866518366,
0.0,0.99,0.0,52.17973809199162,
0.1,0.66,1.0,52.27054933577714,
0.0,0.44,0.0,52.42836389588345,
0.1,1.43,1.0,52.52839581628897,
0.1,1.54,1.0,52.55127477983923,
0.0,0.11,0.0,52.5851462734816,
0.0,0.55,0.0,52.58861852566245,
0.1,1.32,1.0,52.685751573680506,
0.1,1.65,1.0,52.72172948711463,
0.1,0.77,1.0,52.78075685772419,
0.1,0.44,1.0,52.807102306696805,
0.1,1.76,1.0,52.96399274678399,
0.1,1.21,1.0,52.981091701067875,
0.1,0.22,1.0,53.193825424137756,
0.1,1.87,1.0,53.194630960857346,
0.1,0.88,1.0,53.25368705624058,
0.1,1.1,1.0,53.287607470055804,
0.1,1.98,1.0,53.349624759910604,
0.1,0.99,1.0,53.426656131336706,
0.1,0.33,1.0,53.668677029693534,
0.1,0.0,1.0,58.76141727808088,
0.0,0.0,0.3,59.174913843540985,
0.0,0.0,0.2,69.44704861109633,
0.0,0.0,0.1,82.6462142082103,
0.2,0.11,1.0,86.56349257070886,
0.2,0.55,1.0,87.47340798391303,
0.2,0.66,1.0,87.5574140247417,
0.2,0.44,1.0,87.82803747944692,
0.2,1.43,1.0,87.86814797041252,
0.2,0.77,1.0,87.892847725604,
0.2,1.54,1.0,87.90480358195765,
0.2,1.32,1.0,87.94091112706052,
0.2,0.22,1.0,88.02004356826515,
0.2,1.65,1.0,88.03052374038434,
0.2,1.21,1.0,88.0980791757846,
0.2,1.76,1.0,88.19903888851042,
0.2,0.88,1.0,88.20214378076669,
0.2,1.1,1.0,88.263109967713,
0.2,0.99,1.0,88.32740009534875,
0.2,0.33,1.0,88.3323780245337,
0.2,1.87,1.0,88.35969178365617,
0.2,1.98,1.0,88.47380583968264,
0.2,0.0,1.0,90.67841491860139,
0.0,0.0,0.0,100.0000000000064,
0.3,0.11,1.0,164.73929212466098,
0.3,0.55,1.0,165.5734171887703,
0.3,0.66,1.0,165.6691154255629,
0.3,0.44,1.0,165.7464347781868,
0.3,0.22,1.0,165.74999077610585,
0.3,0.77,1.0,165.920222332076,
0.3,0.33,1.0,166.0068019458077,
0.3,0.88,1.0,166.15677281017875,
0.3,1.32,1.0,166.1877927289943,
0.3,1.43,1.0,166.18948122935024,
0.3,1.21,1.0,166.23701496315405,
0.3,1.54,1.0,166.25756248401288,
0.3,0.99,1.0,166.28149965938857,
0.3,1.1,1.0,166.29031404667646,
0.3,1.65,1.0,166.37983094502724,
0.3,1.76,1.0,166.52820577518622,
0.3,1.87,1.0,166.6718463414789,
0.3,1.98,1.0,166.7871484275287,
0.3,0.0,1.0,166.98724751171298,
0.4,0.11,1.0,339.9799722728083,
0.4,0.22,1.0,340.76115145386126,
0.4,0.55,1.0,340.9855422141257,
0.4,0.44,1.0,340.99364304706,
0.4,0.33,1.0,341.04719574076995,
0.4,0.66,1.0,341.1429697735398,
0.4,0.0,1.0,341.1897196165801,
0.4,0.77,1.0,341.39947338652314,
0.4,0.88,1.0,341.65032440836404,
0.4,0.99,1.0,341.8340987634783,
0.4,1.1,1.0,341.9466464244002,
0.4,1.21,1.0,342.0200260592994,
0.4,1.32,1.0,342.09462624651655,
0.4,1.43,1.0,342.19945503027805,
0.4,1.54,1.0,342.34449010600747,
0.4,1.65,1.0,342.5226953659272,
0.4,1.76,1.0,342.71713738653784,
0.4,1.87,1.0,342.9089971670643,
0.4,1.98,1.0,343.0837355250433,
0.5,0.11,1.0,741.7130400358477,
0.5,0.0,1.0,742.2150687860131,
0.5,0.22,1.0,742.4800182567486,
0.5,0.33,1.0,742.9207302519868,
0.5,0.44,1.0,743.1306366284598,
0.5,0.55,1.0,743.3597329760248,
0.5,0.66,1.0,743.6914463612502,
0.5,0.77,1.0,744.0884210569498,
0.5,0.88,1.0,744.4857757072514,
0.5,0.99,1.0,744.8437683893292,
0.5,1.1,1.0,745.1580045479822,
0.5,1.21,1.0,745.447143873567,
0.5,1.32,1.0,745.7357769271988,
0.5,1.43,1.0,746.0420285250913,
0.5,1.54,1.0,746.3725265664525,
0.5,1.65,1.0,746.7233932046676,
0.5,1.76,1.0,747.0844906446008,
0.5,1.87,1.0,747.4443228240898,
0.5,1.98,1.0,747.793870924039,
0.6,0.0,1.0,1681.4445401562202,
0.6,0.11,1.0,1681.6835361025578,
0.6,0.22,1.0,1682.7633650250975,
0.6,0.33,1.0,1683.6265020817623,
0.6,0.44,1.0,1684.3278573346397,
0.6,0.55,1.0,1685.033044476267,
0.6,0.66,1.0,1685.8024603827746,
0.6,0.77,1.0,1686.6165068453745,
0.6,0.88,1.0,1687.434836631523,
0.6,0.99,1.0,1688.2311273293574,
0.6,1.1,1.0,1689.0009041472003,
0.6,1.21,1.0,1689.7546038183252,
0.6,1.32,1.0,1690.5070594462916,
0.6,1.43,1.0,1691.2696182447219,
0.6,1.54,1.0,1692.0467477517172,
0.6,1.65,1.0,1692.836422803521,
0.6,1.76,1.0,1693.6326245209202,
0.6,1.87,1.0,1694.428337312501,
0.6,1.98,1.0,1695.2179500374496,
0.7,0.0,1.0,3917.911230261363,
0.7,0.11,1.0,3919.4045881360285,
0.7,0.22,1.0,3921.473748012773,
0.7,0.33,1.0,3923.3972634222378,
0.7,0.44,1.0,3925.204460549579,
0.7,0.55,1.0,3927.0074907071707,
0.7,0.66,1.0,3928.8516232950756,
0.7,0.77,1.0,3930.7279197141906,
0.7,0.88,1.0,3932.611252639303,
0.7,0.99,1.0,3934.483774553025,
0.7,1.1,1.0,3936.3411010598275,
0.7,1.21,1.0,3938.1886183757347,
0.7,1.32,1.0,3940.035057468536,
0.7,1.43,1.0,3941.887444019847,
0.7,1.54,1.0,3943.7487655145815,
0.7,1.65,1.0,3945.618023987332,
0.7,1.76,1.0,3947.4916769965535,
0.7,1.87,1.0,3949.3654620371676,
0.7,1.98,1.0,3951.2359026261547,
0.8,0.0,1.0,9319.213625176404,
0.8,0.11,1.0,9323.459025581134,
0.8,0.22,1.0,9328.108867662775,
0.8,0.33,1.0,9332.659364759065,
0.8,0.44,1.0,9337.124943117158,
0.8,0.55,1.0,9341.58356611391,
0.8,0.66,1.0,9346.070245919185,
0.8,0.77,1.0,9350.582338570764,
0.8,0.88,1.0,9355.10421590481,
0.8,0.99,1.0,9359.62345988753,
0.8,1.1,1.0,9364.13585702742,
0.8,1.21,1.0,9368.64365680444,
0.8,1.32,1.0,9373.151697843685,
0.8,1.43,1.0,9377.66416412656,
0.8,1.54,1.0,9382.182963326268,
0.8,1.65,1.0,9386.707610472471,
0.8,1.76,1.0,9391.236031105977,
0.8,1.87,1.0,9395.765659815765,
0.8,1.98,1.0,9400.294379565079,
0.9,0.0,1.0,22518.683356689242,
0.9,0.11,1.0,22529.534143899644,
0.9,0.22,1.0,22540.67408808921,
0.9,0.33,1.0,22551.745782881713,
0.9,0.44,1.0,22562.75624693415,
0.9,0.55,1.0,22573.761615394193,
0.9,0.66,1.0,22584.789869455002,
0.9,0.77,1.0,22595.842036092887,
0.9,0.88,1.0,22606.908439532166,
0.9,0.99,1.0,22617.98015312328,
0.9,1.1,1.0,22629.05311725023,
0.9,1.21,1.0,22640.12756835942,
0.9,1.32,1.0,22651.205774926537,
0.9,1.43,1.0,22662.289968008106,
0.9,1.54,1.0,22673.381210068186,
0.9,1.65,1.0,22684.479207350167,
0.9,1.76,1.0,22695.582731401053,
0.9,1.87,1.0,22706.690262642744,
0.9,1.98,1.0,22717.800567135342,
1.0,0.0,1.0,55093.665109993504,
1.0,0.11,1.0,55120.84676156896,
1.0,0.22,1.0,55148.23882722106,
1.0,0.33,1.0,55175.58659108854,
1.0,0.44,1.0,55202.89506243532,
1.0,0.55,1.0,55230.20680068582,
1.0,0.66,1.0,55257.54508676458,
1.0,0.77,1.0,55284.91310921057,
1.0,0.88,1.0,55312.30492894234,
1.0,0.99,1.0,55339.71383573873,
1.0,1.1,1.0,55367.13582470526,
1.0,1.21,1.0,55394.56974159061,
1.0,1.32,1.0,55422.01605219061,
1.0,1.43,1.0,55449.47555191837,
1.0,1.54,1.0,55476.948584347876,
1.0,1.65,1.0,55504.43483792219,
1.0,1.76,1.0,55531.93353838029,
1.0,1.87,1.0,55559.44380725544,
1.0,1.98,1.0,55586.964998030875,
1.1,0.0,1.0,136152.33883376257,
1.1,0.11,1.0,136220.40214116086,
1.1,0.22,1.0,136288.62726782323,
1.1,0.33,1.0,136356.835316538,
1.1,0.44,1.0,136425.0335079368,
1.1,0.55,1.0,136493.256682901,
1.1,0.66,1.0,136561.52529776006,
1.1,0.77,1.0,136629.8439251657,
1.1,0.88,1.0,136698.20898476112,
1.1,0.99,1.0,136766.61510931925,
1.1,1.1,1.0,136835.0581899998,
1.1,1.21,1.0,136903.53597922839,
1.1,1.32,1.0,136972.047546999,
1.1,1.43,1.0,137040.59252506122,
1.1,1.54,1.0,137109.1705855564,
1.1,1.65,1.0,137177.78124805892,
1.1,1.76,1.0,137246.42393706742,
1.1,1.87,1.0,137315.0981564188,
1.1,1.98,1.0,137383.80366553768,
1.2,0.0,1.0,339275.6177144193,
1.2,0.11,1.0,339446.7760204686,
1.2,0.22,1.0,339618.087454366,
1.2,0.33,1.0,339789.43289757764,
1.2,0.44,1.0,339960.82557148015,
1.2,0.55,1.0,340132.2971836433,
1.2,0.66,1.0,340303.86706060934,
1.2,0.77,1.0,340475.5409182062,
1.2,0.88,1.0,340647.31670400995,
1.2,0.99,1.0,340819.18977609166,
1.2,1.1,1.0,340991.1557183595,
1.2,1.21,1.0,341163.2112686341,
1.2,1.32,1.0,341335.3542647962,
1.2,1.43,1.0,341507.5832780033,
1.2,1.54,1.0,341679.8972843145,
1.2,1.65,1.0,341852.29550639394,
1.2,1.76,1.0,342024.7773887596,
1.2,1.87,1.0,342197.3426568549,
1.2,1.98,1.0,342369.9913654123,
1.3,0.0,1.0,851347.0395667658,
1.3,0.11,1.0,851779.6094461792,
1.3,0.22,1.0,852212.4056230779,
1.3,0.33,1.0,852645.3602816493,
1.3,0.44,1.0,853078.4966859153,
1.3,0.55,1.0,853511.847478769,
1.3,0.66,1.0,853945.4326770813,
1.3,0.77,1.0,854379.259305413,
1.3,0.88,1.0,854813.3264185508,
1.3,0.99,1.0,855247.629688797,
1.3,1.1,1.0,855682.1641392339,
1.3,1.21,1.0,856116.9254338493,
1.3,1.32,1.0,856551.9101644284,
1.3,1.43,1.0,856987.1158165578,
1.3,1.54,1.0,857422.5405957069,
1.3,1.65,1.0,857858.1832955955,
1.3,1.76,1.0,858294.043265449,
1.3,1.87,1.0,858730.1203323788,
1.3,1.98,1.0,859166.4148055008,
1.4,0.0,1.0,2149007.9192454927,
1.4,0.11,1.0,2150106.3535478967,
1.4,0.22,1.0,2151205.2893706444,
1.4,0.33,1.0,2152304.707774452,
1.4,0.44,1.0,2153404.64698553,
1.4,0.55,1.0,2154505.1448822482,
1.4,0.66,1.0,2155606.2243276695,
1.4,0.77,1.0,2156707.894309899,
1.4,0.88,1.0,2157810.1549532516,
1.4,0.99,1.0,2158913.0019720444,
1.4,1.1,1.0,2160016.4296197547,
1.4,1.21,1.0,2161120.432321293,
1.4,1.32,1.0,2162225.00529821,
1.4,1.43,1.0,2163330.1448500315,
1.4,1.54,1.0,2164435.848290341,
1.4,1.65,1.0,2165542.1138924873,
1.4,1.76,1.0,2166648.9408167778,
1.4,1.87,1.0,2167756.3289639805,
1.4,1.98,1.0,2168864.2789174165,
1.5,0.0,1.0,5452439.354509041,
1.5,0.11,1.0,5455240.562799566,
1.5,0.22,1.0,5458043.070454198,
1.5,0.33,1.0,5460846.910515028,
1.5,0.44,1.0,5463652.143005903,
1.5,0.55,1.0,5466458.816143933,
1.5,0.66,1.0,5469266.958606604,
1.5,0.77,1.0,5472076.582695806,
1.5,0.88,1.0,5474887.689979313,
1.5,0.99,1.0,5477700.276220364,
1.5,1.1,1.0,5480514.334823931,
1.5,1.21,1.0,5483329.858808565,
1.5,1.32,1.0,5486146.841913252,
1.5,1.43,1.0,5488965.2791123735,
1.5,1.54,1.0,5491785.166775177,
1.5,1.65,1.0,5494606.502665237,
1.5,1.76,1.0,5497429.285723322,
1.5,1.87,1.0,5500253.516091475,
1.5,1.98,1.0,5503079.194810057,
1.6,0.0,1.0,13895627.158619706,
1.6,0.11,1.0,13902797.93257623,
1.6,0.22,1.0,13909972.165871674,
1.6,0.33,1.0,13917149.953041926,
1.6,0.44,1.0,13924331.385420663,
1.6,0.55,1.0,13931516.528980643,
1.6,0.66,1.0,13938705.422441805,
1.6,0.77,1.0,13945898.083860155,
1.6,0.88,1.0,13953094.51749059,
1.6,0.99,1.0,13960294.71976425,
1.6,1.1,1.0,13967498.683319548,
1.6,1.21,1.0,13974706.40005047,
1.6,1.32,1.0,13981917.862235706,
1.6,1.43,1.0,13989133.063781878,
1.6,1.54,1.0,13996352.000206383,
1.6,1.65,1.0,14003574.669024408,
1.6,1.76,1.0,14010801.069363808,
1.6,1.87,1.0,14018031.202071907,
1.6,1.98,1.0,14025265.069303513,
1.7,0.0,1.0,35552097.39955622,
1.7,0.11,1.0,35570515.95343825,
1.7,0.22,1.0,35588943.6766889,
1.7,0.33,1.0,35607380.743099436,
1.7,0.44,1.0,35625827.29064478,
1.7,0.55,1.0,35644283.4132131,
1.7,0.66,1.0,35662749.16708432,
1.7,0.77,1.0,35681224.58071991,
1.7,0.88,1.0,35699709.66354418,
1.7,0.99,1.0,35718204.4147269,
1.7,1.1,1.0,35736708.82766469,
1.7,1.21,1.0,35755222.89407697,
1.7,1.32,1.0,35773746.60582237,
1.7,1.43,1.0,35792279.95652697,
1.7,1.54,1.0,35810822.94207492,
1.7,1.65,1.0,35829375.56091198,
1.7,1.76,1.0,35847937.81415552,
1.7,1.87,1.0,35866509.70482403,
1.7,1.98,1.0,35885091.237143055,
1.8,0.0,1.0,91276217.73664978,
1.8,0.11,1.0,91323670.22664087,
1.8,0.22,1.0,91371146.84521723,
1.8,0.33,1.0,91418647.87551329,
1.8,0.44,1.0,91466173.52639627,
1.8,0.55,1.0,91513723.9369977,
1.8,0.66,1.0,91561299.1939477,
1.8,0.77,1.0,91608899.34398313,
1.8,0.88,1.0,91656524.40978582,
1.8,0.99,1.0,91704174.3981581,
1.8,1.1,1.0,91751849.30751568,
1.8,1.21,1.0,91799549.13282496,
1.8,1.32,1.0,91847273.86893259,
1.8,1.43,1.0,91895023.5135566,
1.8,1.54,1.0,91942798.06696989,
1.8,1.65,1.0,91990597.53215627,
1.8,1.76,1.0,92038421.91577484,
1.8,1.87,1.0,92086271.22722536,
1.8,1.98,1.0,92134145.4790388,
1.9,0.0,1.0,235067457.7412211,
1.9,0.11,1.0,235190044.66455185,
1.9,0.22,1.0,235312694.77681887,
1.9,0.33,1.0,235435408.5213243,
1.9,0.44,1.0,235558186.21674854,
1.9,0.55,1.0,235681028.08024386,
1.9,0.66,1.0,235803934.25153187,
1.9,0.77,1.0,235926904.81647006,
1.9,0.88,1.0,236049939.8256111,
1.9,0.99,1.0,236173039.30760068,
1.9,1.1,1.0,236296203.2770647,
1.9,1.21,1.0,236419431.7431981,
1.9,1.32,1.0,236542724.71796206,
1.9,1.43,1.0,236666082.21111372,
1.9,1.54,1.0,236789504.23976722,
1.9,1.65,1.0,236912990.8202596,
1.9,1.76,1.0,237036541.98133355,
1.9,1.87,1.0,237160157.74792477,
1.9,1.98,1.0,237283838.15351638,
0.0,0.0,1.1,inf,
0.0,0.0,1.2,inf,
0.0,0.0,1.3,inf,
0.0,0.0,1.4,inf,
0.0,0.0,1.5,inf,
0.0,0.0,1.6,inf,
0.0,0.0,1.7,inf,
0.0,0.0,1.8,inf,
0.0,0.0,1.9,inf,
0.0,0.11,1.1,inf,
0.0,0.11,1.2,inf,
0.0,0.11,1.3,inf,
0.0,0.11,1.4,inf,
0.0,0.11,1.5,inf,
0.0,0.11,1.6,inf,
0.0,0.11,1.7,inf,
0.0,0.11,1.8,inf,
0.0,0.11,1.9,inf,
0.0,0.22,1.1,inf,
0.0,0.22,1.2,inf,
0.0,0.22,1.3,inf,
0.0,0.22,1.4,inf,
0.0,0.22,1.5,inf,
0.0,0.22,1.6,inf,
0.0,0.22,1.7,inf,
0.0,0.22,1.8,inf,
0.0,0.22,1.9,inf,
0.0,0.33,1.1,inf,
0.0,0.33,1.2,inf,
0.0,0.33,1.3,inf,
0.0,0.33,1.4,inf,
0.0,0.33,1.5,inf,
0.0,0.33,1.6,inf,
0.0,0.33,1.7,inf,
0.0,0.33,1.8,inf,
0.0,0.33,1.9,inf,
0.0,0.44,1.1,inf,
0.0,0.44,1.2,inf,
0.0,0.44,1.3,inf,
0.0,0.44,1.4,inf,
0.0,0.44,1.5,inf,
0.0,0.44,1.6,inf,
0.0,0.44,1.7,inf,
0.0,0.44,1.8,inf,
0.0,0.44,1.9,inf,
0.0,0.55,1.1,inf,
0.0,0.55,1.2,inf,
0.0,0.55,1.3,inf,
0.0,0.55,1.4,inf,
0.0,0.55,1.5,inf,
0.0,0.55,1.6,inf,
0.0,0.55,1.7,inf,
0.0,0.55,1.8,inf,
0.0,0.55,1.9,inf,
0.0,0.66,1.1,inf,
0.0,0.66,1.2,inf,
0.0,0.66,1.3,inf,
0.0,0.66,1.4,inf,
0.0,0.66,1.5,inf,
0.0,0.66,1.6,inf,
0.0,0.66,1.7,inf,
0.0,0.66,1.8,inf,
0.0,0.66,1.9,inf,
0.0,0.77,1.1,inf,
0.0,0.77,1.2,inf,
0.0,0.77,1.3,inf,
0.0,0.77,1.4,inf,
0.0,0.77,1.5,inf,
0.0,0.77,1.6,inf,
0.0,0.77,1.7,inf,
0.0,0.77,1.8,inf,
0.0,0.77,1.9,inf,
0.0,0.88,1.1,inf,
0.0,0.88,1.2,inf,
0.0,0.88,1.3,inf,
0.0,0.88,1.4,inf,
0.0,0.88,1.5,inf,
0.0,0.88,1.6,inf,
0.0,0.88,1.7,inf,
0.0,0.88,1.8,inf,
0.0,0.88,1.9,inf,
0.0,0.99,1.1,inf,
0.0,0.99,1.2,inf,
0.0,0.99,1.3,inf,
0.0,0.99,1.4,inf,
0.0,0.99,1.5,inf,
0.0,0.99,1.6,inf,
0.0,0.99,1.7,inf,
0.0,0.99,1.8,inf,
0.0,0.99,1.9,inf,
0.0,1.1,1.1,inf,
0.0,1.1,1.2,inf,
0.0,1.1,1.3,inf,
0.0,1.1,1.4,inf,
0.0,1.1,1.5,inf,
0.0,1.1,1.6,inf,
0.0,1.1,1.7,inf,
0.0,1.1,1.8,inf,
0.0,1.1,1.9,inf,
0.0,1.21,1.1,inf,
0.0,1.21,1.2,inf,
0.0,1.21,1.3,inf,
0.0,1.21,1.4,inf,
0.0,1.21,1.5,inf,
0.0,1.21,1.6,inf,
0.0,1.21,1.7,inf,
0.0,1.21,1.8,inf,
0.0,1.21,1.9,inf,
0.0,1.32,1.1,inf,
0.0,1.32,1.2,inf,
0.0,1.32,1.3,inf,
0.0,1.32,1.4,inf,
0.0,1.32,1.5,inf,
0.0,1.32,1.6,inf,
0.0,1.32,1.7,inf,
0.0,1.32,1.8,inf,
0.0,1.32,1.9,inf,
0.0,1.43,1.1,inf,
0.0,1.43,1.2,inf,
0.0,1.43,1.3,inf,
0.0,1.43,1.4,inf,
0.0,1.43,1.5,inf,
0.0,1.43,1.6,inf,
0.0,1.43,1.7,inf,
0.0,1.43,1.8,inf,
0.0,1.43,1.9,inf,
0.0,1.54,1.1,inf,
0.0,1.54,1.2,inf,
0.0,1.54,1.3,inf,
0.0,1.54,1.4,inf,
0.0,1.54,1.5,inf,
0.0,1.54,1.6,inf,
0.0,1.54,1.7,inf,
0.0,1.54,1.8,inf,
0.0,1.54,1.9,inf,
0.0,1.65,1.1,inf,
0.0,1.65,1.2,inf,
0.0,1.65,1.3,inf,
0.0,1.65,1.4,inf,
0.0,1.65,1.5,inf,
0.0,1.65,1.6,inf,
0.0,1.65,1.7,inf,
0.0,1.65,1.8,inf,
0.0,1.65,1.9,inf,
0.0,1.76,1.1,inf,
0.0,1.76,1.2,inf,
0.0,1.76,1.3,inf,
0.0,1.76,1.4,inf,
0.0,1.76,1.5,inf,
0.0,1.76,1.6,inf,
0.0,1.76,1.7,inf,
0.0,1.76,1.8,inf,
0.0,1.76,1.9,inf,
0.0,1.87,1.1,inf,
0.0,1.87,1.2,inf,
0.0,1.87,1.3,inf,
0.0,1.87,1.4,inf,
0.0,1.87,1.5,inf,
0.0,1.87,1.6,inf,
0.0,1.87,1.7,inf,
0.0,1.87,1.8,inf,
0.0,1.87,1.9,inf,
0.0,1.98,1.1,inf,
0.0,1.98,1.2,inf,
0.0,1.98,1.3,inf,
0.0,1.98,1.4,inf,
0.0,1.98,1.5,inf,
0.0,1.98,1.6,inf,
0.0,1.98,1.7,inf,
0.0,1.98,1.8,inf,
0.0,1.98,1.9,inf,
0.1,0.0,1.1,inf,
0.1,0.0,1.2,inf,
0.1,0.0,1.3,inf,
0.1,0.0,1.4,inf,
0.1,0.0,1.5,inf,
0.1,0.0,1.6,inf,
0.1,0.0,1.7,inf,
0.1,0.0,1.8,inf,
0.1,0.0,1.9,inf,
0.1,0.11,1.1,inf,
0.1,0.11,1.2,inf,
0.1,0.11,1.3,inf,
0.1,0.11,1.4,inf,
0.1,0.11,1.5,inf,
0.1,0.11,1.6,inf,
0.1,0.11,1.7,inf,
0.1,0.11,1.8,inf,
0.1,0.11,1.9,inf,
0.1,0.22,1.1,inf,
0.1,0.22,1.2,inf,
0.1,0.22,1.3,inf,
0.1,0.22,1.4,inf,
0.1,0.22,1.5,inf,
0.1,0.22,1.6,inf,
0.1,0.22,1.7,inf,
0.1,0.22,1.8,inf,
0.1,0.22,1.9,inf,
0.1,0.33,1.1,inf,
0.1,0.33,1.2,inf,
0.1,0.33,1.3,inf,
0.1,0.33,1.4,inf,
0.1,0.33,1.5,inf,
0.1,0.33,1.6,inf,
0.1,0.33,1.7,inf,
0.1,0.33,1.8,inf,
0.1,0.33,1.9,inf,
0.1,0.44,1.1,inf,
0.1,0.44,1.2,inf,
0.1,0.44,1.3,inf,
0.1,0.44,1.4,inf,
0.1,0.44,1.5,inf,
0.1,0.44,1.6,inf,
0.1,0.44,1.7,inf,
0.1,0.44,1.8,inf,
0.1,0.44,1.9,inf,
0.1,0.55,1.1,inf,
0.1,0.55,1.2,inf,
0.1,0.55,1.3,inf,
0.1,0.55,1.4,inf,
0.1,0.55,1.5,inf,
0.1,0.55,1.6,inf,
0.1,0.55,1.7,inf,
0.1,0.55,1.8,inf,
0.1,0.55,1.9,inf,
0.1,0.66,1.1,inf,
0.1,0.66,1.2,inf,
0.1,0.66,1.3,inf,
0.1,0.66,1.4,inf,
0.1,0.66,1.5,inf,
0.1,0.66,1.6,inf,
0.1,0.66,1.7,inf,
0.1,0.66,1.8,inf,
0.1,0.66,1.9,inf,
0.1,0.77,1.1,inf,
0.1,0.77,1.2,inf,
0.1,0.77,1.3,inf,
0.1,0.77,1.4,inf,
0.1,0.77,1.5,inf,
0.1,0.77,1.6,inf,
0.1,0.77,1.7,inf,
0.1,0.77,1.8,inf,
0.1,0.77,1.9,inf,
0.1,0.88,1.1,inf,
0.1,0.88,1.2,inf,
0.1,0.88,1.3,inf,
0.1,0.88,1.4,inf,
0.1,0.88,1.5,inf,
0.1,0.88,1.6,inf,
0.1,0.88,1.7,inf,
0.1,0.88,1.8,inf,
0.1,0.88,1.9,inf,
0.1,0.99,1.1,inf,
0.1,0.99,1.2,inf,
0.1,0.99,1.3,inf,
0.1,0.99,1.4,inf,
0.1,0.99,1.5,inf,
0.1,0.99,1.6,inf,
0.1,0.99,1.7,inf,
0.1,0.99,1.8,inf,
0.1,0.99,1.9,inf,
0.1,1.1,1.1,inf,
0.1,1.1,1.2,inf,
0.1,1.1,1.3,inf,
0.1,1.1,1.4,inf,
0.1,1.1,1.5,inf,
0.1,1.1,1.6,inf,
0.1,1.1,1.7,inf,
0.1,1.1,1.8,inf,
0.1,1.1,1.9,inf,
0.1,1.21,1.1,inf,
0.1,1.21,1.2,inf,
0.1,1.21,1.3,inf,
0.1,1.21,1.4,inf,
0.1,1.21,1.5,inf,
0.1,1.21,1.6,inf,
0.1,1.21,1.7,inf,
0.1,1.21,1.8,inf,
